1040358,radio://0/80/2M/E7E7E7E701,0.002032412216067314,-0.05093516409397125,-0.013618026860058308,0.0007660571718588471,0.0015342311235144734,0.9966168403625488
1023359,radio://0/80/2M/E7E7E7E703,1.0260194540023804,0.008443554863333702,0.00416136858984828,-0.014643670991063118,0.010118315927684307,1.0025835037231445
17959,radio://0/80/2M/E7E7E7E70C,-1.0091261863708496,-0.9856441020965576,0.015667537227272987,0.006274259649217129,-0.00308046443387866,0.9995695352554321
1050022,radio://0/80/2M/E7E7E7E705,0.9657579064369202,-1.0384637117385864,-0.007900428958237171,0.009301422163844109,0.020352037623524666,1.001652479171753
801009,radio://0/80/2M/E7E7E7E70A,-0.057048458606004715,-1.0393683910369873,-0.03276959806680679,0.0025873822160065174,0.007480253465473652,0.9967373013496399
1040462,radio://0/80/2M/E7E7E7E701,0.0019447467057034373,-0.05056958273053169,-0.012554247863590717,-0.0006957823061384261,0.0008454253547824919,0.9992480278015137
18059,radio://0/80/2M/E7E7E7E70C,-1.008685827255249,-0.985119104385376,0.011797175742685795,0.004927820060402155,-0.002232173690572381,0.9998291730880737
1050122,radio://0/80/2M/E7E7E7E705,0.9646610021591187,-1.0552408695220947,-0.02980613149702549,0.00664472533389926,0.021864844486117363,0.9978097677230835
1023459,radio://0/80/2M/E7E7E7E703,1.0260142087936401,0.008316630497574806,0.0030447538010776043,-0.018243219703435898,0.0064210002310574055,1.0012778043746948
801109,radio://0/80/2M/E7E7E7E70A,-0.05708291009068489,-1.0410840511322021,-0.03296274691820145,0.0033827682491391897,0.006712236907333136,0.9985801577568054
1040562,radio://0/80/2M/E7E7E7E701,0.001904307515360415,-0.050704170018434525,-0.012835467234253883,0.001196794561110437,0.0017299811588600278,0.9996543526649475
1050222,radio://0/80/2M/E7E7E7E705,0.9663217067718506,-1.007237195968628,0.017523666843771935,0.007099405396729708,0.021717283874750137,1.0019018650054932
1023562,radio://0/80/2M/E7E7E7E703,1.0260239839553833,0.008054649457335472,0.0024243216030299664,-0.01641874946653843,0.008136546239256859,1.0003671646118164
18159,radio://0/80/2M/E7E7E7E70C,-1.0086736679077148,-0.984858512878418,0.009639101102948189,0.0037004929035902023,-0.002167348749935627,1.0014379024505615
801209,radio://0/80/2M/E7E7E7E70A,-0.05821571126580238,-1.0425567626953125,-0.025717714801430702,0.0017947054002434015,0.003790028626099229,0.998912513256073
1040657,radio://0/80/2M/E7E7E7E701,0.0019167320569977164,-0.05069619417190552,-0.014425050467252731,0.001157549093477428,-0.0005938271642662585,0.9968055486679077
1050322,radio://0/80/2M/E7E7E7E705,0.9778501391410828,-0.9923219084739685,0.049026183784008026,0.007607318460941315,0.020951099693775177,1.0004717111587524
1023662,radio://0/80/2M/E7E7E7E703,1.0259947776794434,0.007973547093570232,0.0028849858790636063,-0.016176775097846985,0.006157360505312681,0.9999954104423523
801309,radio://0/80/2M/E7E7E7E70A,-0.05888739973306656,-1.0420242547988892,-0.022758187726140022,0.0032043245155364275,0.006731502711772919,0.9993491768836975
18259,radio://0/80/2M/E7E7E7E70C,-1.0098406076431274,-0.9858953952789307,0.014287765137851238,0.002882243599742651,-0.0024384830612689257,0.9993650317192078
1040757,radio://0/80/2M/E7E7E7E701,0.0027128257788717747,-0.05172741413116455,-0.010278023779392242,-0.00035173213109374046,-0.00016165002307388932,0.9973506331443787
18359,radio://0/80/2M/E7E7E7E70C,-1.0096553564071655,-0.9859483242034912,0.014315497130155563,0.005368552636355162,-0.001999006839469075,1.0008811950683594
1050422,radio://0/80/2M/E7E7E7E705,0.9857608079910278,-0.9838621616363525,0.060791537165641785,0.0064611537382006645,0.01914225146174431,1.000174880027771
1023759,radio://0/80/2M/E7E7E7E703,1.0253727436065674,0.008052381686866283,0.0034814411774277687,-0.01789671741425991,0.005461813881993294,1.0004572868347168
801409,radio://0/80/2M/E7E7E7E70A,-0.060154542326927185,-1.0409761667251587,-0.018008442595601082,-0.00027460785349830985,0.005982089322060347,0.9986699819564819
1040857,radio://0/80/2M/E7E7E7E701,0.002115624723955989,-0.05075686052441597,-0.010901208035647869,0.0007258092518895864,-0.0008455336792394519,0.9998028874397278
1050522,radio://0/80/2M/E7E7E7E705,0.9727721214294434,-0.9964705109596252,0.0394795797765255,0.0061050704680383205,0.02156558446586132,0.9995582103729248
