x,y,z
1.0064886808395386,0.02707630582153797,0.0625603199005127
1.0054134130477905,0.02836332656443119,0.05220402404665947
1.0086514949798584,0.02691451832652092,0.05759081989526749
0.9977915287017822,0.030237698927521706,0.040166549384593964
0.9919553995132446,0.03166961297392845,0.040350813418626785
0.9973394870758057,0.029078831896185875,0.047471918165683746
0.9972394704818726,0.01445996668189764,0.019856417551636696
0.9973776936531067,0.030571224167943,0.0368223562836647
1.0027515888214111,0.027567656710743904,0.04701649397611618
0.9945313930511475,0.03346977010369301,0.04532645642757416
1.0010238885879517,0.027011090889573097,0.05385535955429077
0.9989096522331238,0.02930476889014244,0.043362345546483994
1.008661150932312,0.020035838708281517,0.04008127748966217
0.996330976486206,0.03158411383628845,0.04430318996310234
1.0013920068740845,0.028440380468964577,0.0702812597155571
0.9800652265548706,0.04165203496813774,0.10051722079515457
0.9751977324485779,0.04175347834825516,0.16830918192863464
0.9745057225227356,0.04167817533016205,0.25959673523902893
0.9631872177124023,0.05178513377904892,0.32133716344833374
0.9743847846984863,0.03577817231416702,0.4052141308784485
0.9741957783699036,0.02484135515987873,0.4791693091392517
0.979838490486145,0.017289208248257637,0.5640124678611755
0.988972008228302,0.012483734637498856,0.6660208702087402
0.9901366829872131,0.07468888908624649,0.809829831123352
1.0022000074386597,0.08591670542955399,0.9040999412536621
1.0148465633392334,0.07435482740402222,0.9664044380187988
1.0196008682250977,0.0759916827082634,1.0123931169509888
1.0194779634475708,0.07409549504518509,1.0282102823257446
1.0241053104400635,0.042826227843761444,1.0490599870681763
1.0243446826934814,0.0166570283472538,1.045982003211975
1.02457857131958,0.016976553946733475,1.0770565271377563
1.0095754861831665,-0.009442164562642574,1.050549030303955
1.0016978979110718,0.0023606314789503813,1.069559097290039
0.9829005599021912,0.023251593112945557,1.0602909326553345
0.9963054060935974,0.014543128199875355,1.0852093696594238
1.0019574165344238,0.0004610330215655267,1.0856237411499023
1.0096096992492676,-0.0015652916627004743,1.089671015739441
0.9950023293495178,0.021405275911092758,1.0937728881835938
0.9883657097816467,0.03088107705116272,1.0923278331756592
0.9971522688865662,0.011811031959950924,1.0958811044692993
1.0000656843185425,0.013442368246614933,1.1023645401000977
1.0040663480758667,0.009144660085439682,1.1029245853424072
1.0053447484970093,-0.003465712070465088,1.076930284500122
0.99843829870224,0.01644984446465969,1.0981638431549072
1.0017117261886597,0.025558216497302055,1.100564956665039
1.0092236995697021,0.028346188366413116,1.1138412952423096
0.9998445510864258,-0.006328678224235773,1.0954020023345947
1.0100477933883667,-0.02677014470100403,1.1042842864990234
1.0056102275848389,-0.03624296933412552,1.075380563735962
1.0055439472198486,-0.06895022094249725,1.056562900543213
1.001395583152771,-0.01661122776567936,1.0788683891296387
0.9853714108467102,0.01778452657163143,1.080704927444458
0.979931652545929,0.05609361454844475,1.0803860425949097
0.9954226613044739,0.04395820572972298,1.0997394323349
0.9803783893585205,0.05987955257296562,1.0961742401123047
0.9994966387748718,0.04536765441298485,1.1131011247634888
0.9805898070335388,0.054614391177892685,1.0941141843795776
0.9802202582359314,0.04701488837599754,1.0886732339859009
0.9801962375640869,0.04553862288594246,1.0850428342819214
0.9779053926467896,0.04625839740037918,1.0670983791351318
1.002377986907959,-0.015346337109804153,1.0453085899353027
0.9961315393447876,0.01699816808104515,1.0896366834640503
1.0097054243087769,0.006166975013911724,1.097730278968811
1.0041404962539673,0.014527869410812855,1.0960310697555542
1.0067706108093262,0.011062181554734707,1.0782277584075928
0.9968355894088745,0.00654261140152812,1.046552062034607
0.9960883259773254,0.02640661410987377,1.0732766389846802
0.9853739142417908,0.037408940494060516,1.0686904191970825
0.9971049427986145,0.02924571931362152,1.0798856019973755
0.9869700074195862,0.04023684188723564,1.0671919584274292
0.9986870884895325,0.019825946539640427,1.0667569637298584
0.9982571005821228,0.03396209701895714,1.0705188512802124
1.0145372152328491,0.014456327073276043,1.0746212005615234
1.0089298486709595,-0.001172055141068995,1.0501235723495483
1.0141239166259766,0.017452409490942955,1.0666980743408203
1.0068411827087402,0.022025004029273987,1.0764997005462646
1.0039798021316528,0.019258879125118256,1.057975172996521
0.9901491403579712,0.0371064692735672,1.056501865386963
0.9871535897254944,0.01847040466964245,1.0203907489776611
0.9885451197624207,0.005231480114161968,1.0029832124710083
0.985919177532196,-0.00146055081859231,1.0111593008041382
0.9961594343185425,0.04136998951435089,1.0534276962280273
1.0081446170806885,0.038190413266420364,1.0665991306304932
1.0124789476394653,0.04559076577425003,1.0736253261566162
1.0119590759277344,0.027136430144309998,1.017824411392212
1.014648199081421,0.012884116731584072,0.9974584579467773
1.0113494396209717,-0.0007160494569689035,0.9995402097702026
1.0064972639083862,0.05437692999839783,1.0409667491912842
0.9909834861755371,0.08873240649700165,1.054910659790039
0.9814688563346863,0.10536964982748032,1.0561566352844238
0.9628655910491943,0.12371472269296646,1.0534155368804932
0.9449592232704163,0.13792210817337036,1.0423662662506104
0.9291783571243286,0.15058957040309906,1.0393049716949463
0.9101681709289551,0.146469384431839,1.032182216644287
0.8815876841545105,0.19652605056762695,1.0556341409683228
0.8150689601898193,0.2515447735786438,1.0349626541137695
0.7593588829040527,0.3107621967792511,1.0272225141525269
0.6963083148002625,0.3584917485713959,0.9936186075210571
0.6315407156944275,0.4691567122936249,1.0272382497787476
0.5734080672264099,0.5458760857582092,1.0447309017181396
0.5046574473381042,0.6355134844779968,1.0506185293197632
0.4461199939250946,0.7009093761444092,1.0404455661773682
0.3884877860546112,0.7707942128181458,1.0311946868896484
0.33044975996017456,0.8221002221107483,1.027862787246704
0.2734723389148712,0.8665626049041748,1.0108405351638794
0.22447524964809418,0.9222728610038757,0.9987784028053284
0.1723289042711258,0.9852352142333984,1.0130289793014526
0.1246679350733757,1.0512580871582031,1.0258499383926392
0.09354299306869507,1.112326741218567,1.0364810228347778
0.05961456149816513,1.1671323776245117,1.0439505577087402
0.04019368439912796,1.2134968042373657,1.0553020238876343
0.008478594943881035,1.2588727474212646,1.0479847192764282
-0.01095527969300747,1.2528427839279175,1.0316733121871948
-0.0356011688709259,1.2669731378555298,1.0145151615142822
-0.03980749100446701,1.2312222719192505,0.9722253084182739
-0.04175211861729622,1.2209945917129517,0.9652237296104431
-0.039492279291152954,1.2172250747680664,0.9808208346366882
-0.03211396560072899,1.2217597961425781,1.0008314847946167
-0.030001791194081306,1.2311300039291382,1.0107102394104004
-0.024662498384714127,1.2423007488250732,1.009235143661499
-0.019981540739536285,1.2473711967468262,1.0077909231185913
-0.019012175500392914,1.2569854259490967,1.0177823305130005
-0.016503745689988136,1.2569422721862793,1.0227364301681519
-0.014504041522741318,1.252563238143921,1.0254894495010376
-0.01894856058061123,1.2445274591445923,1.0258936882019043
-0.01797780953347683,1.2513809204101562,1.045748233795166
-0.015144710429012775,1.2294617891311646,1.0335105657577515
-0.018503766506910324,1.2280747890472412,1.0209705829620361
-0.013168609701097012,1.1969974040985107,0.9938700795173645
-0.011997000314295292,1.188211441040039,0.9902817010879517
0.004166872706264257,1.198189616203308,1.0003761053085327
0.005268363747745752,1.2005321979522705,1.0111806392669678
0.009076670743525028,1.2064638137817383,1.0169384479522705
0.029104137793183327,1.2137168645858765,1.0607677698135376
0.04283249378204346,1.203369140625,1.0740232467651367
0.008284809067845345,1.207790732383728,1.010894536972046
-0.0034582833759486675,1.2141876220703125,0.988418698310852
0.002751542255282402,1.1895657777786255,0.9760912656784058
0.0008502667769789696,1.1846646070480347,0.9867945909500122
0.011060604825615883,1.1731455326080322,0.9895889759063721
0.023675434291362762,1.173775553703308,0.9911643266677856
0.012367965653538704,1.1775405406951904,1.0258805751800537
-0.00962330587208271,1.1969213485717773,1.0187039375305176
-0.04770651087164879,1.2288577556610107,0.988196849822998
-0.03484135866165161,1.1826807260513306,0.9446141719818115
-0.02607250027358532,1.1833677291870117,0.9542335867881775
-0.009364754892885685,1.1832070350646973,0.9823775887489319
0.0010036648018285632,1.186905860900879,1.0044571161270142
0.021806364879012108,1.2099802494049072,1.06460702419281
0.03504876792430878,1.1981900930404663,1.052577257156372
0.02718423493206501,1.1977345943450928,1.0207270383834839
0.021891240030527115,1.199259638786316,0.9801250696182251
0.019236499443650246,1.2046480178833008,0.9757525324821472
0.011407623998820782,1.2067991495132446,0.981631338596344
0.00391076086089015,1.2095627784729004,0.9927597045898438
0.007254340685904026,1.2114953994750977,1.0044406652450562
-0.0021102838218212128,1.253570795059204,1.0470377206802368
-0.003692310769110918,1.2342073917388916,1.0674432516098022
0.0006517203291878104,1.2220205068588257,1.0448235273361206
-0.009275109507143497,1.230006217956543,1.0036554336547852
-0.02619241550564766,1.2279636859893799,0.9761554002761841
-0.05236715078353882,1.1778439283370972,0.9773876070976257
-0.09774021059274673,1.1656204462051392,0.9861463904380798
-0.16093216836452484,1.1615625619888306,0.9876068830490112
-0.23697884380817413,1.1698940992355347,0.989780068397522
-0.32213443517684937,1.1744604110717773,1.0012584924697876
-0.4059220254421234,1.2054798603057861,1.0497753620147705
-0.49919331073760986,1.2370877265930176,1.0607103109359741
-0.594284176826477,1.2103347778320312,1.0486711263656616
-0.7037054300308228,1.1856530904769897,1.0068058967590332
-0.8066946864128113,1.1742453575134277,0.9940667748451233
-0.8810485005378723,1.1816409826278687,1.0088253021240234
-0.9617249965667725,1.1977123022079468,1.0158345699310303
-1.0368024110794067,1.208195686340332,1.022667646408081
-1.096429467201233,1.2240138053894043,1.0309245586395264
-1.1444507837295532,1.2224359512329102,1.0208542346954346
-1.1860408782958984,1.2167490720748901,1.0065957307815552
-1.214058756828308,1.2115951776504517,0.9982306361198425
-1.231025218963623,1.2167751789093018,1.0037589073181152
-1.2440009117126465,1.2133976221084595,1.0032169818878174
-1.2463040351867676,1.2133375406265259,1.004448652267456
-1.2430875301361084,1.2173672914505005,1.0096231698989868
-1.2375003099441528,1.2198652029037476,1.0116959810256958
-1.2583292722702026,1.1981003284454346,0.9947052001953125
-1.2490105628967285,1.1955598592758179,0.9920666813850403
-1.2483046054840088,1.1844828128814697,0.99111008644104
-1.246590256690979,1.178908348083496,0.9915315508842468
-1.2467714548110962,1.177611231803894,0.9932724833488464
-1.2426012754440308,1.1780905723571777,0.9950910806655884
-1.2396893501281738,1.1808931827545166,0.9983288049697876
-1.233449935913086,1.1859004497528076,1.0027790069580078
-1.2255610227584839,1.1875780820846558,1.0024027824401855
-1.2175955772399902,1.1881093978881836,0.9999833703041077
-1.2115205526351929,1.1920480728149414,1.0018385648727417
-1.2085334062576294,1.193194031715393,1.0020793676376343
-1.208439826965332,1.1935112476348877,1.0019389390945435
-1.2069206237792969,1.1927672624588013,1.0006437301635742
-1.202324628829956,1.193217158317566,1.0010586977005005
-1.1972013711929321,1.1976224184036255,1.0050417184829712
-1.1924951076507568,1.205127477645874,1.0107139348983765
-1.1952790021896362,1.196110486984253,1.003443956375122
-1.196196436882019,1.1924272775650024,0.9990692734718323
-1.2006443738937378,1.1926952600479126,1.0010089874267578
-1.1857285499572754,1.2171027660369873,1.0258651971817017
-1.1995397806167603,1.1868923902511597,1.0011117458343506
-1.2102547883987427,1.1792291402816772,0.9901599884033203
-1.2134751081466675,1.1729741096496582,0.9837846159934998
-1.2125663757324219,1.1680915355682373,0.9834835529327393
-1.2092593908309937,1.1713658571243286,0.9909634590148926
-1.2052979469299316,1.1765400171279907,0.996538519859314
-1.2038387060165405,1.1801891326904297,0.9976469874382019
-1.2062170505523682,1.1861083507537842,0.9975807070732117
-1.211378812789917,1.1895819902420044,0.9942149519920349
-1.2150611877441406,1.1929715871810913,0.9897106289863586
-1.2104443311691284,1.192872405052185,0.9939443469047546
-1.2032508850097656,1.1956183910369873,0.9987730383872986
-1.1788307428359985,1.2074445486068726,1.009993314743042
-1.162715196609497,1.2289910316467285,1.0257527828216553
-1.1600009202957153,1.2419896125793457,1.0282396078109741
-1.186352014541626,1.1974058151245117,0.9850796461105347
-1.1877946853637695,1.1969866752624512,0.9771859049797058
-1.1983360052108765,1.1899216175079346,0.9717699289321899
-1.2012138366699219,1.1826121807098389,0.9681355953216553
-1.1956394910812378,1.184295415878296,0.9764016270637512
-1.185530662536621,1.184187412261963,0.984626829624176
