x,y,z
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-9.726710459290189e-07,-2.535591647756519e-06,-7.794460543664172e-07
-0.06150360777974129,-0.23638013005256653,-0.1698620617389679
-0.001740290317684412,-0.06466249376535416,-0.03503803163766861
0.039129167795181274,0.05600716918706894,0.06081952154636383
0.04926805943250656,0.08579794317483902,0.08409176766872406
0.05276650935411453,0.09595688432455063,0.09203419089317322
0.07169737666845322,0.1511034518480301,0.13541948795318604
0.06214919313788414,0.12395387887954712,0.11465352773666382
0.06077369302511215,0.12018444389104843,0.11182641983032227
0.07468324899673462,0.1616249978542328,0.1449185162782669
0.06697504967451096,0.13821396231651306,0.12636880576610565
0.05295541137456894,0.09678906947374344,0.09347110241651535
0.05214589834213257,0.09451591968536377,0.09179772436618805
0.059342775493860245,0.11584234237670898,0.10911726951599121
0.058059923350811005,0.11184398829936981,0.10531239211559296
0.0646110475063324,0.131195068359375,0.12086636573076248
0.04829104617238045,0.08306459337472916,0.08236269652843475
0.045052800327539444,0.07371953874826431,0.07495477795600891
0.042157016694545746,0.06507343053817749,0.06807403266429901
0.041911132633686066,0.06436198949813843,0.06761081516742706
0.03953942656517029,0.05747956037521362,0.06205702945590019
0.037982650101184845,0.05303988978266716,0.058538760989904404
0.03813091665506363,0.05346859619021416,0.05886988714337349
0.03942020237445831,0.05726531893014908,0.061825498938560486
0.037503913044929504,0.05156959220767021,0.05746755003929138
0.038383424282073975,0.054396066814661026,0.0600820817053318
0.0398264080286026,0.05903024971485138,0.06421364843845367
0.03993307054042816,0.05854281038045883,0.06307492405176163
0.03685289993882179,0.04954926297068596,0.0557573027908802
0.03449173644185066,0.042613208293914795,0.05034169554710388
0.033712197095155716,0.040298596024513245,0.048656776547431946
0.033399175852537155,0.03930775448679924,0.04749732464551926
0.0331653356552124,0.03847835958003998,0.046554990112781525
0.03054155595600605,0.030828753486275673,0.04067002609372139
0.028600675985217094,0.025173794478178024,0.03641664609313011
0.027307437732815742,0.021291179582476616,0.033195797353982925
0.02605733834207058,0.017526691779494286,0.030155394226312637
0.024942899122834206,0.014255905523896217,0.0276583731174469
0.024220731109380722,0.012483390048146248,0.026517260819673538
0.02363976277410984,0.010400555096566677,0.024678023532032967
0.022566640749573708,0.0074131372384727,0.02224356308579445
0.021810254082083702,0.004832012113183737,0.020402882248163223
0.020950542762875557,0.0021518063731491566,0.018656866624951363
