165.49,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.5,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.51,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.52,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.53,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.54,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.55,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.56,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.57,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.58,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.59,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.6,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.61,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.62,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.63,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.64,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.65,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.66,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.67,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.68,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.69,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.7,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.71,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.72,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.73,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.74,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.75,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.76,0.16532203555107117,0.0064267851412296295,0.2057398557662964,736.0,5.0
165.77,0.16532203555107117,0.0064267851412296295,0.2057398557662964,681.0,59.0
165.78,0.16532203555107117,0.0064267851412296295,0.2057398557662964,681.0,59.0
165.79,0.16532203555107117,0.0064267851412296295,0.2057398557662964,681.0,59.0
165.8,0.16532203555107117,0.0064267851412296295,0.2057398557662964,681.0,59.0
165.81,0.16532203555107117,0.0064267851412296295,0.2057398557662964,681.0,59.0
165.82,-0.8733237981796265,-0.3302214741706848,0.3257502317428589,681.0,59.0
165.83,-0.5553800463676453,-0.2380068153142929,0.2817806899547577,681.0,59.0
165.84,0.0,0.0,0.0,681.0,59.0
165.85,0.1705625206232071,0.004615986719727516,0.21142429113388062,681.0,59.0
165.86,0.06245288625359535,0.044810373336076736,0.06865578889846802,681.0,59.0
165.87,0.06244339793920517,0.04480510205030441,0.06867282837629318,681.0,59.0
165.88,0.062421586364507675,0.04479658231139183,0.06868823617696762,681.0,59.0
165.89,0.05944753438234329,0.04463982582092285,0.07121074944734573,681.0,59.0
165.9,0.06280913203954697,0.045100871473550797,0.06742696464061737,681.0,59.0
165.91,0.06279735267162323,0.04508676007390022,0.0673891231417656,681.0,59.0
