24.118,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,737.0,5.0
24.128,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,737.0,5.0
24.138,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,737.0,5.0
24.148,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,737.0,5.0
24.158,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,737.0,5.0
24.168,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,737.0,5.0
24.178,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,737.0,5.0
24.188,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,737.0,5.0
24.198,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,737.0,5.0
24.208,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.218,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.228,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.238,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.248,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.258,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.268,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.278,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.288,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.298,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.308,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.318,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.328,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.338,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.348,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.358,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.368,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.378,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.388,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.398,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.408,-6.827875495218905e-06,-2.165401610909612e-06,-3.8836151361465454e-07,712.0,21.0
24.418,-1.151820421218872,-0.38152310252189636,-0.08725777268409729,712.0,21.0
24.428,-0.34980347752571106,0.168700709939003,-0.34662294387817383,712.0,21.0
24.439,0.0,0.0,0.0,712.0,21.0
24.448,0.061060383915901184,0.00833932589739561,0.10700561106204987,712.0,21.0
24.458,0.06105298921465874,0.008337412029504776,0.1070207804441452,712.0,21.0
24.468,0.05502432584762573,0.010243340395390987,0.10022100061178207,712.0,21.0
24.478,0.054987311363220215,0.010230336338281631,0.10025546699762344,712.0,21.0
24.488,0.054935675114393234,0.010211888700723648,0.1002892553806305,712.0,21.0
24.498,0.054869573563337326,0.010187976993620396,0.10032404214143753,712.0,21.0
24.508,0.052439481019973755,0.011025246232748032,0.0975245013833046,712.0,21.0
24.52,0.038228586316108704,0.017668534070253372,0.0710371807217598,712.0,21.0
24.528,0.038228586316108704,0.017668534070253372,0.0710371807217598,712.0,21.0
24.54,0.0036405506543815136,0.01848232001066208,0.030515795573592186,712.0,21.0
24.548,0.004334225319325924,0.02381809987127781,0.03471317142248154,712.0,21.0
24.56,-0.0026947357691824436,0.025102457031607628,0.02735867351293564,712.0,21.0
24.568,-0.0026947357691824436,0.025102457031607628,0.02735867351293564,712.0,21.0
24.578,0.0014949587639421225,0.024050727486610413,0.024899980053305626,712.0,21.0
24.588,0.0013192873448133469,0.02376220002770424,0.024158529937267303,712.0,21.0
24.598,0.0011295583099126816,0.023466655984520912,0.0234171524643898,712.0,21.0
24.608,0.0009253638563677669,0.02316373772919178,0.022675450891256332,712.0,21.0
24.618,-0.004560329020023346,0.02403261698782444,0.017291156575083733,712.0,21.0
24.628,-0.005287962034344673,0.023846985772252083,0.01614430546760559,712.0,21.0
24.639,-0.0011753048747777939,0.004837619606405497,0.009641958400607109,712.0,21.0
24.648,0.0015247646952047944,0.018834052607417107,0.023697994649410248,712.0,21.0
24.659,-0.0017812938895076513,0.01854119449853897,0.016660986468195915,712.0,21.0
24.668,-0.002010142197832465,0.017933908849954605,0.015809006989002228,712.0,21.0
24.678,0.001632428145967424,0.007773519027978182,0.013615674339234829,712.0,21.0
24.688,0.004060195758938789,0.019326819106936455,0.02369902841746807,712.0,21.0
24.698,0.00433890288695693,0.018699873238801956,0.023620840162038803,712.0,21.0
24.708,0.004621001426130533,0.018062017858028412,0.023543845862150192,684.0,111.0
24.724,0.002058083890005946,0.019019313156604767,0.023124760016798973,684.0,111.0
24.728,0.002058083890005946,0.019019313156604767,0.023124760016798973,684.0,111.0
24.738,-0.003721702378243208,0.019351718947291374,0.017591342329978943,684.0,111.0
24.748,-0.004812625702470541,0.02554488368332386,0.021594572812318802,684.0,111.0
24.758,0.0001219207770191133,0.02402353286743164,0.021288253366947174,684.0,111.0
